====== average C-index scores =======
ACC, 0.5836758947869858
BLCA, 0.5493402476586652
BRCA, 0.5695324833004105
CESC, 0.5952302623541702
CHOL, 0.0
COAD, 0.564727830944902
DLBC, 0.0
ESCA, 0.5556788651354758
GBM, 0.49966183240923573
HNSC, 0.5339701531252047
KICH, 0.0
KIRC, 0.5480925404737952
KIRP, 0.5416946136058193
LAML, 0.0
LGG, 0.6227360720714908
LIHC, 0.5542435665325123
LUAD, 0.5211417815357228
LUSC, 0.5452198708118166
MESO, 0.0
OV, 0.5387387651903255
PAAD, 0.5395326231806364
PCPG, 0.0
PRAD, 0.47108823680758477
READ, 0.5949866921035742
SARC, 0.0
SKCM, 0.5378113743805444
STAD, 0.5254493571413479
TGCT, 0.49004194860768563
THCA, 0.8872687361213962
THYM, 0.6165206065382659
UCEC, 0.5887196551950631
UCS, 0.0
UVM, 0.6247676276047834
